"statepuma","stab","pumaname","dem12","rep12","dem16","rep16","propR12","propR16","changeinR","changeinpropR"
"1304300","GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",43874,36698,45198,34391,0.455468400933327,0.432107452034829,-2307,-0.0233609488984978
"3902600","OH","Auglaize, Mercer & Van Wert Counties",14605,43315,10061,46633,0.747841850828729,0.822538540233534,3318,0.0746966894048052
"2100400","KY","Barren River Area Development District (Outer)",20638,45003,15756,54456,0.685592845934705,0.775593915569988,9453,0.0900010696352825
"1802900","IN","Bartholomew & Jackson Counties--Columbus City",16463,28502,13684,33499,0.633870788390971,0.709980289511053,4997,0.076109501120082
"0500300","AR","Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties",18583,45216,14759,49797,0.708725842097839,0.771376789144309,4581,0.0626509470464703
"2601400","MI","Bay & Midland Counties",45327,48830,37277,52174,0.518601909576558,0.583269052330326,3344,0.0646671427537678
"4501400","SC","Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City",35605,46856,38094,48109,0.568220128303077,0.558089625651079,1253,-0.0101305026519971
"3903500","OH","Belmont & Jefferson Counties",29541,33792,18460,42225,0.533560702951068,0.695806212408338,8433,0.16224550945727
"2700200","MN","Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties",27211,29999,19902,34380,0.524366369515819,0.633359124571681,4381,0.108992755055862
"5400400","WV","Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties",32220,51283,27042,62942,0.614145599559297,0.699479907539118,11659,0.0853343079798208
"2101100","KY","Big Sandy Area Development District",14109,41040,11080,47110,0.744165805363651,0.809589276507991,6070,0.0654234711443399
"4202200","PA","Blair & Huntingdon Counties--Altoona City",21685,45298,18497,53629,0.676261140886494,0.743546016693009,8331,0.0672848758065159
"2702200","MN","Blue Earth, Nicollet & Waseca Counties--Mankato City",32186,28246,25152,30071,0.467401376754038,0.544537602086087,1825,0.0771362253320498
"2102300","KY","Bluegrass Area Development District (Northeast)",19254,33441,18030,38723,0.634614289780814,0.682307543213575,5282,0.0476932534327604
"2102100","KY","Bluegrass Area Development District (South)",14715,33662,13743,36756,0.695826529135746,0.727855997148458,3094,0.0320294680127121
"2102200","KY","Bluegrass Area Development District (Southeast)",14488,27643,14173,31180,0.656120196529871,0.687495865764117,3537,0.031375669234246
"2102000","KY","Bluegrass Area Development District (West)",22699,32206,20704,35498,0.586576814497769,0.63161453329063,3292,0.0450377187928613
"3700100","NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",24819,38953,24119,42074,0.610816659348931,0.635626123608237,3121,0.024809464259306
"4200400","PA","Bradford, Tioga & Sullivan Counties",15015,27620,11020,34046,0.647824557288613,0.755469755469755,6426,0.107645198181143
"4701900","TN","Bradley, McMinn & Polk Counties--Cleveland City",14502,44497,11832,49556,0.754199223715656,0.807258747637975,5059,0.0530595239223187
"4803601","TX","Brazos Valley COG (Outside Brazos County) & Milam County",14888,40411,13111,44100,0.73077270836724,0.770830784289735,3689,0.0400580759224946
"1900400","IA","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties",33432,27578,23900,33935,0.452024258318308,0.586755424915709,6357,0.1347311665974
"2702000","MN","Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties",23054,28408,15142,32471,0.552018965450235,0.681977611156617,4063,0.129958645706382
"2900200","MO","Buchanan, Andrew & DeKalb Counties",19437,27173,14882,31525,0.582986483587213,0.679315620488288,4352,0.0963291369010754
"2102700","KY","Buffalo Trace & Gateway Area Development Districts",18658,31124,14550,39249,0.625205897714033,0.729548876373167,8125,0.104342978659134
"3702100","NC","Burke & McDowell Counties",19732,34042,15918,40806,0.633056867631197,0.719378041040829,6764,0.086321173409632
"2902400","MO","Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties",12740,29169,7728,34835,0.69600801737097,0.818433850997345,5666,0.122425833626375
"5400800","WV","Cabell, Wayne & Mason Counties--Huntington City",22277,32414,16885,38656,0.592675211643598,0.695990349471562,6242,0.103315137827964
"4905001","UT","Cache, Summit, Morgan & Rich Counties",14802,48952,19747,32457,0.767826332465414,0.621733966745843,-16495,-0.146092365719571
"3702000","NC","Caldwell & Alexander Counties",15509,35482,12192,40514,0.695848286952599,0.768679087769893,5032,0.0728308008172939
"2602000","MI","Calhoun & Barry Counties",40758,44988,33271,50696,0.524665873626758,0.603761001345767,5708,0.0790951277190087
"4700900","TN","Campbell, Claiborne, Scott, Morgan & Hancock Counties",9413,27534,6390,31800,0.745229653287141,0.832678711704635,4266,0.0874490584174936
"5600200","WY","Campbell, Goshen, Platte, Johnson, Washakie, Weston, Crook & Niobrara Counties",7435,35596,4824,37518,0.827217587320769,0.886070568230126,1922,0.0588529809093573
"2902200","MO","Cape Girardeau, Scott & Bollinger Counties",16063,41088,12772,45012,0.718937551398926,0.778969957081545,3924,0.0600324056826194
"4805100","TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",18602,32667,18880,36759,0.637168659423823,0.660669674149428,4092,0.0235010147256042
"2201400","LA","Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West)",27765,29395,24954,29995,0.51425822253324,0.54586980654789,600,0.0316115840146498
"2201700","LA","Capital Region Planning Commission 6--Livingston & St. Helena Parishes",11231,48042,10303,51321,0.810520810487068,0.832808645982085,3279,0.0222878354950166
"2201800","LA","Capital Region Planning Commission 7--Tangipahoa & Washington Parishes",24188,43388,22570,46515,0.642062270628626,0.673301006007093,3127,0.0312387353784672
"3200200","NV","Carson City, Lyon, Douglas & Storey Counties",27888,43511,24962,48161,0.609406294205801,0.658629979623374,4650,0.0492236854175732
"3704400","NC","Carteret, Beaufort & Pamlico Counties",22383,42803,21151,45370,0.656628723959132,0.682040257963651,2567,0.0254115340045182
"2901100","MO","Cass & Bates Counties",19601,35932,16464,39099,0.647038697711271,0.703687705847416,3167,0.0566490081361457
"1700401","IL","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties",25003,34142,18164,42194,0.577259278045481,0.699062261837702,8052,0.12180298379222
"3602500","NY","Cattaraugus & Allegany Counties",17906,24032,14379,32217,0.573036387047546,0.691411279938192,8185,0.118374892890646
"1600300","ID","Central Idaho--Lewiston City & Nez Perce Reservation",15126,31972,11467,34234,0.678839865811712,0.749086453250476,2262,0.0702465874387642
"2001000","KS","Central Kansas--Hutchinson City",12445,26939,10758,26899,0.684008734511477,0.714316063414505,-40,0.0303073289030279
"3100300","NE","Central Nebraska",12952,29998,10097,33735,0.698440046565774,0.769643183062603,3737,0.0712031364968285
"2801300","MS","Central Region--Rankin & Simpson Counties",19711,55868,17984,54571,0.739200042339803,0.752132864723313,-1297,0.0129328223835099
"5501601","WI","Central Sands--Wood, Portage, Juneau & Adams Counties",52440,46374,40596,51915,0.469305968789848,0.561176508739501,5541,0.0918705399496536
"1304200","GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",29234,27356,25393,27779,0.483406962360841,0.522436620777853,423,0.0390296584170119
"5151110","VA","Central Shenandoah Planning District Commission (Northeast)",18719,30751,19578,32252,0.621609055993531,0.622265097433919,1501,0.000656041440387112
"5151080","VA","Central Shenandoah Planning District Commission (Southwest)",26865,44492,23963,47479,0.623512759785305,0.664581058760953,2987,0.0410682989756481
"3501100","NM","Central Southeast New Mexico",16375,31500,13989,30655,0.657963446475196,0.686654421646806,-845,0.02869097517161
"4803400","TX","Central Texas COG (West), Burnet & Llano Counties",13326,43999,13184,48583,0.767535979066725,0.786552689947707,4584,0.0190167108809819
"1900200","IA","Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties",32451,29147,22520,34716,0.473180947433358,0.60654133761968,5569,0.133360390186322
"3701500","NC","Chatham & Lee Counties",29162,29823,31534,30817,0.505603119437145,0.494250292697792,994,-0.0113528267393536
"5310300","WA","Chelan & Douglas Counties",18278,27827,17950,27717,0.603557097928641,0.606937175641054,-110,0.00338007771241267
"4500400","SC","Cherokee, Newberry, Chester & Union Counties",27831,35525,23617,39510,0.56072037376097,0.625881160200865,3985,0.0651607864398952
"4000200","OK","Cherokee, Sequoyah & Adair Counties",12464,22121,9899,25669,0.639612548792829,0.721688034188034,3548,0.0820754853952049
"0101800","AL","Chilton, Tallapoosa, Chambers & Coosa Counties",18778,37003,15996,39899,0.663362076692781,0.713820556400394,2896,0.0504584797076129
"2700600","MN","Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties",36720,46026,25552,53837,0.556232325429628,0.678141808059051,7811,0.121909482629423
"5311900","WA","Clallam & Jefferson Counties",31319,24842,30333,24831,0.442335428500205,0.450130519904285,-11,0.00779509140408069
"1700700","IL","Clark, Jasper, Crawford, Lawrence, Richland, Clay & Wayne Counties",14356,33034,9735,38122,0.697066891749314,0.796581482332783,5088,0.0995145905834688
"2700100","MN","Clay, Polk, Roseau, Pennington, Marshall, Norman, Kittson & Red Lake Counties",33674,34275,25538,39370,0.504422434472913,0.606550810377765,5095,0.102128375904852
"1801600","IN","Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",15301,26699,10256,32605,0.635690476190476,0.760714868995124,5906,0.125024392804648
"4200300","PA","Clearfield, McKean, Elk, Potter & Cameron Counties",24502,44061,17911,54432,0.642635240581655,0.752415575798626,10371,0.109780335216971
"3600200","NY","Clinton, Franklin, Essex & Hamilton Counties",38064,22970,31067,32692,0.376347609529115,0.512743298985241,9722,0.136395689456126
"1900800","IA","Clinton, Muscatine, Jones & Cedar Counties",36970,26850,25849,31875,0.420714509558132,0.552196659968124,5025,0.131482150409992
"4806500","TX","Coastal Bend COG (Northeast)",15010,24854,14814,27344,0.623469797310857,0.648607618957256,2490,0.0251378216463991
"4806900","TX","Coastal Bend COG (Southeast) & Willacy County",16814,10663,16868,12031,0.388070022200386,0.416311983113603,1368,0.0282419609132168
"2300500","ME","Coastal Maine Region--Hancock, Knox, Waldo & Lincoln Counties",53403,38529,49241,42958,0.41910325022843,0.465926962331479,4429,0.0468237121030489
"1300300","GA","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",17314,33057,16414,36276,0.656270473089675,0.688479787435946,3219,0.0322093143462715
"1300100","GA","Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties",21191,35645,20008,37309,0.627155324090365,0.65092380968997,1664,0.0237684855996045
"1300200","GA","Coastal Regional Commission (West)--Liberty, Bryan & Long Counties",15606,17431,14930,19289,0.527620546659806,0.563692685350244,1858,0.0360721386904383
"0400900","AZ","Cochise & Santa Cruz Counties--Sierra Vista City",28032,33732,29140,31989,0.546143384495823,0.523303178524105,-1743,-0.022840205971718
"0102300","AL","Coffee, Covington, Butler & Crenshaw Counties",14507,36237,11998,38556,0.714113983919281,0.762669620603711,2319,0.0485556366844299
"4702200","TN","Coffee, Franklin, Lincoln & Moore Counties",15468,35141,12167,38672,0.694362662767492,0.760675859084561,3531,0.0663131963170691
"2900500","MO","Cole, Callaway, Moniteau & Osage Counties",21157,46268,18137,48876,0.686214312198739,0.729351021443601,2608,0.0431367092448612
"3602100","NY","Columbia & Greene Counties",23625,20337,22689,26829,0.462604067148901,0.541802980734278,6492,0.0791989135853771
"1202300","FL","Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties",22928,53651,19368,60186,0.700596769349299,0.756542725695754,6535,0.0559459563464545
"4100500","OR","Columbia, Lincoln, Clatsop & Tillamook Counties",41559,32391,37688,37932,0.438012170385396,0.501613329806929,5541,0.0636011594215339
"0601100","CA","Colusa, Glenn, Tehama & Trinity Counties",16223,26184,14749,27645,0.617445233098309,0.652096994857763,1461,0.0346517617594536
"4802800","TX","Concho Valley COG & Permian Basin Regional Planning Commission (East)",6835,25199,5926,26149,0.786632952487981,0.815245518316446,950,0.0286125658284644
"2200200","LA","Coordinating & Development Corporation 3--Bossier & Webster Parishes",19758,46388,18901,47016,0.701297130589907,0.713260615622677,628,0.0119634850327698
"2200300","LA","Coordinating & Development Corporation 4--Northwest Louisiana",32402,44680,28903,45408,0.579642458680366,0.611053545235564,728,0.0314110865551978
"5311200","WA","Cowlitz, Pacific & Wahkiakum Counties",29531,26364,23360,30889,0.47167009571518,0.569392984202474,4525,0.0977228884872935
"5151135","VA","Crater Planning District Commission",46409,33305,40535,34021,0.417806157011315,0.456314716454745,716,0.03850855944343
"4200200","PA","Crawford & Warren Counties",20878,30911,16116,37464,0.596864198961169,0.699216125419933,6553,0.102351926458763
"2700700","MN","Crow Wing, Morrison, Todd & Wadena Counties",28224,40436,19086,48534,0.588930964171279,0.717746228926353,8098,0.128815264755074
"0100700","AL","Cullman & Winston Counties",6338,37311,4670,42217,0.854796215262663,0.900398831232538,4906,0.0456026159698744
"2100800","KY","Cumberland Valley Area Development District (North)",6725,33720,5589,36951,0.83372481147237,0.868617771509168,3231,0.034892960036798
"2100900","KY","Cumberland Valley Area Development District (South)",9221,34478,6920,38090,0.788988306368567,0.846256387469451,3612,0.0572680811008844
"4700800","TN","Cumberland, White, Fentress & Van Buren Counties",11492,31479,8686,35942,0.732563822112588,0.805368826745541,4463,0.0728050046329534
"0101700","AL","Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",42902,24862,37683,24759,0.366890974558763,0.396511963101758,-103,0.0296209885429957
"3904500","OH","Darke, Shelby & Preble Counties",19380,48785,13038,54048,0.715689870167975,0.805652446113943,5263,0.0899625759459685
"1803100","IN","Dearborn, Franklin, Ripley, Switzerland & Ohio Counties",15109,33933,10939,41264,0.691917132253986,0.790452655977626,7331,0.0985355237236394
"4804000","TX","Deep East Texas COG (Central)--Angelina & Nacogdoches Counties",14299,34228,14384,36439,0.705339295649844,0.716978533341204,2211,0.0116392376913593
"4804100","TX","Deep East Texas COG (East)",11090,33054,8276,35320,0.748776730699529,0.810166070281677,2266,0.0613893395821484
"4803900","TX","Deep East Texas COG (West) & Walker County",17400,43735,15448,47061,0.715383986259917,0.752867587067462,3326,0.0374836008075456
"3900100","OH","Defiance, Williams, Henry & Paulding Counties",24194,33834,15575,39428,0.5830633487282,0.716833627256695,5594,0.133770278528495
"0100400","AL","DeKalb & Jackson Counties",11061,32770,7295,38077,0.747644361296799,0.839218019924182,5307,0.0915736586273832
"0601500","CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",20027,31485,17279,32165,0.61121680385153,0.650533937383707,680,0.039317133532177
"1902300","IA","Des Moines, Lee, Henry & Louisa Counties",29514,23376,18979,27180,0.441973908111174,0.588834246842436,3804,0.146860338731262
"5501001","WI","Dodge & Jefferson Counties",38920,48728,30529,50053,0.555951077035414,0.621143679729965,1325,0.0651926026945502
"3100701","NE","Dodge, Cass, Saunders & Washington Counties",16479,30220,13174,33364,0.64712306473372,0.716919506639735,3144,0.0697964419060151
"1700600","IL","Douglas, Edgar, Coles & Cumberland Counties",15898,25606,12082,28552,0.616952582883577,0.702662794703943,2946,0.0857102118203651
"1803400","IN","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties",24258,36232,17704,42983,0.598975037196231,0.70827360060639,6751,0.109298563410159
"1900700","IA","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City",45202,34543,33614,40488,0.433168223713085,0.546382013980729,5945,0.113213790267644
"2902300","MO","Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties",14132,27225,9574,31939,0.658292429334816,0.769373449280948,4714,0.111081019946132
"0800400","CO","Eagle, Summit, Grand & Jackson Counties",32888,22859,34518,21763,0.410048971245089,0.386684671558785,-1096,-0.023364299686304
